Season,TeamID,total_games,num_wins,num_losses,win_pct,avg_points_for,avg_points_against,avg_game_margin,std_game_margin,non_home_wins,home_losses,close_wins,close_losses,3FGA_pg,3FGM_pg,3_pct,FTM_pg,FTA_pg,FT_pct,TOV_pg,avg_pace,off_eff,def_eff,pythag_win_pct,luck,Seed,wins_vs_tourney_teams,away_wins_vs_tourney_teams,losses_vs_tourney_teams,losses_vs_non_tourney_teams,games_vs_tourney_teams,final_net,prev_net,net_improvement,final_pom,prev_pom,pom_improvement
2018,1352,33,16,17,0.48484848484848486,68.84848484848484,70.72727272727273,-1.878787878787879,13.96262885675073,10.0,6.0,2.0,1.0,22.09090909090909,7.333333333333333,0.3319615912208505,13.393939393939394,20.09090909090909,0.6666666666666667,14.848484848484848,67.2672323232323,101.93963865252094,104.81188527342144,0.407454259578403,0.07739422527008188,None,2.0,1.0,3.0,14.0,5.0,196.0,184.0,-12.0,245.0,227.0,-18.0
2018,1353,33,14,19,0.42424242424242425,64.3030303030303,65.63636363636364,-1.3333333333333333,17.52862017537391,2.0,9.0,1.0,4.0,14.636363636363637,4.333333333333333,0.2960662525879917,11.909090909090908,18.272727272727273,0.6517412935323382,11.575757575757576,63.37512727272727,100.51160550786716,102.35305384999333,0.42911166892317487,-0.004869244680750617,None,1.0,0.0,9.0,10.0,10.0,203.0,208.0,5.0,133.0,153.0,20.0
2018,1354,30,8,22,0.26666666666666666,72.06666666666666,83.46666666666667,-11.4,15.40908822740658,2.0,5.0,3.0,2.0,19.033333333333335,6.2,0.32574430823117334,15.2,21.8,0.6972477064220183,13.533333333333333,69.22097777777778,103.41557639400608,119.3981848174949,0.11478565841016233,0.15188100825650433,None,1.0,0.0,3.0,19.0,4.0,331.0,325.0,-6.0,343.0,345.0,2.0
2018,1355,30,24,6,0.8,83.36666666666666,75.63333333333334,7.733333333333333,15.601139559517936,13.0,0.0,3.0,1.0,26.633333333333333,10.433333333333334,0.39173967459324155,16.733333333333334,21.9,0.7640791476407915,10.1,68.54835200000001,120.50882953900701,108.19881126698445,0.7948086793187245,0.005191320681275591,Z12,1.0,1.0,2.0,4.0,3.0,37.0,62.0,25.0,77.0,82.0,5.0
2018,1356,32,19,13,0.59375,69.96875,69.25,0.71875,15.882841321297018,7.0,3.0,5.0,2.0,18.21875,6.5,0.3567753001715266,12.46875,17.875,0.6975524475524476,12.6875,63.788466666666665,108.82330120624789,107.26534698919113,0.535845564353957,0.05790443564604297,None,0.0,0.0,4.0,9.0,4.0,100.0,94.0,-6.0,137.0,115.0,-22.0
2018,1357,30,9,21,0.3,68.16666666666667,72.56666666666666,-4.4,14.148262555286896,5.0,9.0,2.0,2.0,19.166666666666668,5.733333333333333,0.2991304347826087,11.7,17.466666666666665,0.6698473282442748,15.0,65.93152,102.69181980916368,110.03392896452121,0.2952396535916548,0.004760346408345162,None,0.0,0.0,3.0,18.0,3.0,321.0,317.0,-4.0,303.0,291.0,-12.0
2018,1358,29,15,14,0.5172413793103449,69.82758620689656,70.03448275862068,-0.20689655172413793,13.939225997274438,6.0,2.0,4.0,3.0,20.379310344827587,6.827586206896552,0.3350253807106599,13.89655172413793,19.344827586206897,0.7183600713012478,12.96551724137931,64.52148965517242,107.97581047794888,107.92959025230948,0.4897129827924303,0.027528396517914555,None,0.0,0.0,3.0,11.0,3.0,206.0,213.0,7.0,212.0,207.0,-5.0
2018,1359,30,8,22,0.26666666666666666,76.2,83.93333333333334,-7.733333333333333,15.562633310450886,2.0,6.0,0.0,1.0,24.566666666666666,9.133333333333333,0.37177747625508817,13.666666666666666,17.7,0.7721280602636534,13.6,67.91424,112.16106482129551,123.8789955835445,0.20676122409664419,0.05990544257002248,None,0.0,0.0,5.0,17.0,5.0,296.0,284.0,-12.0,297.0,294.0,-3.0
2018,1360,30,17,13,0.5666666666666667,68.7,66.36666666666666,2.3333333333333335,9.961035198322623,8.0,6.0,3.0,2.0,23.333333333333332,8.366666666666667,0.3585714285714286,14.866666666666667,20.833333333333332,0.7136,12.966666666666667,63.45528888888887,107.67731897053507,103.67275458433393,0.6179013488453126,-0.05123468217864591,None,1.0,1.0,3.0,10.0,4.0,143.0,158.0,15.0,123.0,123.0,0.0
2018,1361,31,21,10,0.6774193548387096,77.06451612903226,68.41935483870968,8.64516129032258,16.952587369554315,9.0,2.0,1.0,2.0,21.612903225806452,7.419354838709677,0.34328358208955223,14.806451612903226,20.516129032258064,0.7216981132075472,11.96774193548387,66.87607741935484,114.94371998026155,102.55404965891675,0.8395807354417087,-0.16216138060299912,Z11,3.0,1.0,2.0,8.0,5.0,62.0,130.0,68.0,50.0,79.0,29.0
2018,1362,32,17,15,0.53125,68.375,68.875,-0.5,12.452409405412272,6.0,6.0,5.0,5.0,24.59375,8.21875,0.3341804320203304,11.46875,16.75,0.6847014925373134,11.875,63.65873333333333,106.8609306262754,108.07584235969831,0.4746845768083304,0.05656542319166957,None,2.0,1.0,4.0,11.0,6.0,139.0,168.0,29.0,141.0,154.0,13.0
2018,1363,29,3,26,0.10344827586206896,64.72413793103448,76.37931034482759,-11.655172413793103,10.158318697667294,1.0,11.0,1.0,4.0,16.103448275862068,5.827586206896552,0.3618843683083512,12.620689655172415,18.344827586206897,0.6879699248120301,16.379310344827587,65.57381149425288,97.85658278632654,115.42967316765504,0.09085951949271331,0.01258875636935565,None,0.0,0.0,4.0,22.0,4.0,314.0,306.0,-8.0,298.0,295.0,-3.0
2018,1364,30,21,9,0.7,75.23333333333333,69.76666666666667,5.466666666666667,11.845486716701663,11.0,2.0,2.0,4.0,21.133333333333333,8.1,0.3832807570977918,13.133333333333333,18.733333333333334,0.701067615658363,10.133333333333333,64.15061333333333,116.983393635633,108.34990087502146,0.7406487817935944,-0.040648781793594435,None,3.0,2.0,1.0,8.0,4.0,127.0,84.0,-43.0,121.0,99.0,-22.0
2018,1365,29,10,19,0.3448275862068966,63.96551724137931,71.58620689655173,-7.620689655172414,17.127138765216927,5.0,11.0,2.0,2.0,22.03448275862069,7.448275862068965,0.3380281690140845,11.620689655172415,16.275862068965516,0.7139830508474577,11.172413793103448,61.78824827586206,103.81323288867608,115.59481043022335,0.17283232433443585,0.17199526187246073,None,0.0,0.0,3.0,16.0,3.0,265.0,269.0,4.0,273.0,280.0,7.0
2018,1366,30,13,17,0.43333333333333335,84.73333333333333,95.03333333333333,-10.3,21.09367993815525,5.0,2.0,5.0,3.0,40.3,12.166666666666666,0.30190239867659224,14.833333333333334,21.333333333333332,0.6953125000000001,14.066666666666666,79.26677333333332,105.50178413590126,117.83449706793063,0.1685783776210769,0.26475495571225643,None,1.0,0.0,7.0,10.0,8.0,197.0,187.0,-10.0,316.0,301.0,-15.0
2018,1367,28,3,25,0.10714285714285714,74.89285714285714,88.0,-13.107142857142858,12.80440573093687,1.0,7.0,0.0,3.0,29.785714285714285,10.142857142857142,0.3405275779376499,10.178571428571429,13.928571428571429,0.7307692307692307,11.571428571428571,67.77901714285713,108.94279000832613,129.60421467958673,0.09592193171261686,0.01122092543024028,None,0.0,0.0,4.0,21.0,4.0,344.0,343.0,-1.0,338.0,338.0,0.0
2018,1368,30,19,11,0.6333333333333333,70.3,69.03333333333333,1.2666666666666666,14.578370584152706,12.0,3.0,1.0,1.0,20.333333333333332,7.2,0.35409836065573774,12.966666666666667,19.966666666666665,0.649415692821369,13.433333333333334,64.81152,108.7824301541196,106.3629504830103,0.5628941116381646,0.0704392216951687,None,1.0,0.0,1.0,10.0,2.0,150.0,200.0,50.0,190.0,223.0,33.0
2018,1369,29,12,17,0.41379310344827586,75.55172413793103,78.79310344827586,-3.2413793103448274,11.918271028316125,7.0,7.0,2.0,2.0,24.103448275862068,9.482758620689655,0.3934191702432046,15.172413793103448,20.96551724137931,0.7236842105263158,12.586206896551724,65.61691954022989,114.43290527564807,118.56442955872363,0.3579366922578971,0.05585641119037876,None,1.0,1.0,4.0,13.0,5.0,257.0,228.0,-29.0,256.0,247.0,-9.0
2018,1370,30,17,13,0.5666666666666667,73.03333333333333,72.16666666666667,0.8666666666666667,15.39639207375835,4.0,2.0,5.0,0.0,24.433333333333334,9.066666666666666,0.3710777626193724,14.633333333333333,19.933333333333334,0.7341137123745819,13.766666666666667,65.81596444444445,109.38871977600274,109.45581943207154,0.5414182212954953,0.025248445371171324,None,1.0,0.0,2.0,11.0,3.0,166.0,189.0,23.0,188.0,206.0,18.0
2018,1371,32,21,11,0.65625,79.0,73.3125,5.6875,12.25621653488547,7.0,3.0,3.0,5.0,20.0,7.28125,0.3640625,14.59375,21.0625,0.6928783382789317,12.8125,67.50693333333334,116.26395130845219,107.89956010666782,0.7387167824384532,-0.08246678243845318,X08,6.0,3.0,7.0,4.0,13.0,31.0,27.0,-4.0,26.0,35.0,9.0
2018,1372,30,24,6,0.8,78.16666666666667,68.4,9.766666666666667,13.420589488626131,12.0,1.0,3.0,1.0,18.8,7.033333333333333,0.3741134751773049,16.266666666666666,23.2,0.7011494252873564,15.166666666666666,69.01568,112.61521745752958,99.39385482640799,0.8648971550996956,-0.06489715509969551,W14,0.0,0.0,1.0,5.0,1.0,104.0,144.0,40.0,111.0,140.0,29.0
2018,1373,32,8,24,0.25,67.6875,75.15625,-7.46875,11.618908013987372,1.0,9.0,5.0,6.0,18.75,6.875,0.36666666666666664,13.8125,20.375,0.6779141104294478,15.09375,63.93932727272726,102.41464849185029,114.02039643286297,0.18909084486200914,0.06090915513799086,None,1.0,0.0,4.0,20.0,5.0,299.0,287.0,-12.0,300.0,283.0,-17.0
2018,1374,33,17,16,0.5151515151515151,69.48484848484848,64.06060606060606,5.424242424242424,17.511953152460116,4.0,5.0,0.0,5.0,22.454545454545453,8.515151515151516,0.3792172739541161,11.636363636363637,16.96969696969697,0.6857142857142857,11.606060606060606,61.30269090909091,113.4661298154917,104.07190277491529,0.7559482280499097,-0.24079671289839455,None,3.0,2.0,7.0,9.0,10.0,112.0,79.0,-33.0,85.0,60.0,-25.0
2018,1375,30,12,18,0.4,68.6,71.16666666666667,-2.566666666666667,13.712970340358632,3.0,4.0,3.0,4.0,24.566666666666666,7.933333333333334,0.32293080054274087,14.733333333333333,21.0,0.7015873015873015,14.9,67.48330666666668,101.43654795182759,104.8226661243905,0.3749726663761505,0.025027333623849513,None,1.0,0.0,2.0,16.0,3.0,270.0,259.0,-11.0,220.0,220.0,0.0
2018,1376,32,16,16,0.5,69.96875,69.75,0.21875,12.601424460651264,7.0,5.0,3.0,2.0,21.46875,7.25,0.33770014556040756,17.09375,24.40625,0.7003841229193342,13.8125,66.01166666666666,105.11640259147202,105.20322621881952,0.5108873505562809,-0.010887350556280873,None,3.0,1.0,11.0,5.0,14.0,90.0,76.0,-14.0,81.0,93.0,12.0
2018,1377,30,22,8,0.7333333333333333,79.63333333333334,70.13333333333334,9.5,12.227700792326686,13.0,1.0,1.0,2.0,19.066666666666666,6.866666666666666,0.3601398601398601,16.166666666666668,21.4,0.7554517133956388,11.366666666666667,68.41856,117.21174557296317,102.07330643762062,0.8540905402985899,-0.1207572069652566,None,1.0,0.0,5.0,3.0,6.0,91.0,95.0,4.0,68.0,69.0,1.0
2018,1378,32,10,22,0.3125,63.3125,70.625,-7.3125,16.417287953556762,3.0,11.0,3.0,5.0,17.90625,6.46875,0.3612565445026178,12.65625,17.5,0.7232142857142857,14.03125,62.22246666666667,101.75644932956092,113.1020944824547,0.17940518979960654,0.13309481020039346,None,0.0,0.0,4.0,18.0,4.0,278.0,292.0,14.0,280.0,321.0,41.0
2018,1379,30,12,18,0.4,68.26666666666667,73.83333333333333,-5.566666666666666,15.536373093128553,5.0,3.0,2.0,0.0,21.966666666666665,7.5,0.34142640364188165,11.3,16.033333333333335,0.7047817047817048,9.8,63.62424888888889,107.2726908634609,115.4077412282734,0.25154545486599594,0.14845454513400408,None,0.0,0.0,4.0,14.0,4.0,207.0,210.0,3.0,216.0,195.0,-21.0
2018,1380,31,13,18,0.41935483870967744,67.38709677419355,72.35483870967742,-4.967741935483871,13.86916717495867,4.0,3.0,5.0,3.0,15.64516129032258,5.193548387096774,0.3319587628865979,16.387096774193548,23.870967741935484,0.6864864864864865,13.483870967741936,65.70418924731182,102.11357781450432,108.81978969139996,0.2710303617784475,0.1483244769312299,None,0.0,0.0,5.0,13.0,5.0,315.0,298.0,-17.0,327.0,325.0,-2.0
2018,1381,30,11,19,0.36666666666666664,74.8,81.56666666666666,-6.766666666666667,12.779367050923227,4.0,5.0,2.0,3.0,22.0,7.933333333333334,0.3606060606060606,15.533333333333333,21.1,0.7361769352290679,12.766666666666667,69.19786666666666,107.15800633931204,116.98716107024647,0.2306499448147168,0.13601672185194985,None,0.0,0.0,3.0,16.0,3.0,252.0,247.0,-5.0,244.0,271.0,27.0
2018,1382,32,25,7,0.78125,77.90625,71.0,6.90625,12.329738883589547,12.0,1.0,7.0,1.0,19.46875,7.75,0.39807383627608345,17.40625,23.09375,0.7537212449255751,11.46875,65.6772,117.65132619927722,105.99498721122586,0.7843525808070001,-0.0031025808070000993,W11a,4.0,2.0,4.0,3.0,8.0,24.0,43.0,19.0,69.0,68.0,-1.0
2018,1383,29,11,18,0.3793103448275862,71.3103448275862,76.24137931034483,-4.931034482758621,12.958637206133607,3.0,3.0,1.0,4.0,25.24137931034483,8.724137931034482,0.3456284153005464,13.0,18.20689655172414,0.7140151515151515,12.620689655172415,66.57000459770116,105.18089679919623,112.9645154492129,0.2829118180880926,0.09639852673949356,None,1.0,0.0,2.0,16.0,3.0,276.0,271.0,-5.0,310.0,299.0,-11.0
2018,1384,28,16,12,0.5714285714285714,77.85714285714286,76.42857142857143,1.4285714285714286,18.10767116727164,7.0,3.0,4.0,3.0,21.5,7.928571428571429,0.36877076411960136,15.214285714285714,19.642857142857142,0.7745454545454545,11.75,66.6328380952381,115.13425502113773,112.50488857062146,0.5640462161892449,0.00738235523932651,None,1.0,0.0,2.0,10.0,3.0,178.0,174.0,-4.0,204.0,211.0,7.0
2018,1385,32,15,17,0.46875,73.15625,73.5625,-0.40625,13.628690727193863,7.0,7.0,3.0,3.0,21.375,7.125,0.3333333333333333,13.65625,18.375,0.7431972789115646,11.90625,67.55598666666666,106.27113585825649,107.24334886181038,0.48075174678387494,-0.012001746783874945,None,4.0,1.0,13.0,4.0,17.0,96.0,68.0,-28.0,80.0,70.0,-10.0
2018,1386,32,16,16,0.5,74.09375,72.21875,1.875,13.653639624656863,6.0,3.0,3.0,8.0,23.65625,7.96875,0.3368560105680317,14.5,21.09375,0.6874074074074074,9.96875,67.73760000000001,108.52913864712988,106.12552489407184,0.5882011134222437,-0.08820111342224368,None,3.0,1.0,5.0,11.0,8.0,146.0,193.0,47.0,118.0,156.0,38.0
2018,1387,32,16,16,0.5,65.5,65.84375,-0.34375,14.46895248238448,5.0,6.0,1.0,5.0,17.46875,5.59375,0.32021466905187834,15.78125,24.1875,0.6524547803617571,12.65625,61.41513333333333,106.58204426225167,106.67319284565201,0.48180552118076186,0.018194478819238136,None,2.0,1.0,8.0,8.0,10.0,148.0,137.0,-11.0,146.0,136.0,-10.0
2018,1388,33,28,5,0.8484848484848485,76.96969696969697,64.48484848484848,12.484848484848484,11.685580889909534,12.0,1.0,5.0,1.0,19.12121212121212,7.7272727272727275,0.4041204437400951,13.181818181818182,17.0,0.7754010695187166,9.727272727272727,60.859280808080804,125.7219542838103,105.17165613001278,0.9214210175488899,-0.07293616906404143,None,3.0,1.0,1.0,4.0,4.0,40.0,29.0,-11.0,28.0,17.0,-11.0
2018,1389,32,14,18,0.4375,65.15625,66.03125,-0.875,12.100490692529787,6.0,4.0,3.0,5.0,23.4375,7.90625,0.3373333333333333,10.9375,15.0625,0.7261410788381742,13.0625,61.97534060606061,103.43209266234359,104.11778062694206,0.4537432043981197,-0.016243204398119715,None,1.0,1.0,4.0,14.0,5.0,251.0,263.0,12.0,214.0,221.0,7.0
2018,1390,33,18,15,0.5454545454545454,75.87878787878788,74.78787878787878,1.0909090909090908,13.198630866469117,5.0,4.0,4.0,2.0,18.03030303030303,6.757575757575758,0.37478991596638656,16.333333333333332,23.757575757575758,0.6874999999999999,14.848484848484848,68.28369454545455,110.7879297393669,107.9046344815443,0.5501892916458712,-0.004734746191325745,None,4.0,1.0,8.0,7.0,12.0,86.0,99.0,13.0,84.0,90.0,6.0
2018,1391,28,8,20,0.2857142857142857,73.14285714285714,79.07142857142857,-5.928571428571429,12.786512345404578,5.0,9.0,3.0,3.0,22.142857142857142,7.285714285714286,0.32903225806451614,10.857142857142858,15.892857142857142,0.6831460674157304,10.928571428571429,69.0457142857143,104.97543299329259,114.11550190681746,0.2527298871248504,0.032984398589435304,None,0.0,0.0,3.0,17.0,3.0,325.0,327.0,2.0,314.0,313.0,-1.0
2018,1392,31,12,19,0.3870967741935484,67.87096774193549,70.6774193548387,-2.806451612903226,9.198244414679076,6.0,7.0,5.0,4.0,23.70967741935484,7.645161290322581,0.3224489795918367,12.225806451612904,18.612903225806452,0.6568457538994801,13.935483870967742,65.71767741935484,102.71087054890036,106.59832555062563,0.36271440868977667,0.024382365503771708,None,1.0,1.0,5.0,14.0,6.0,208.0,242.0,34.0,225.0,239.0,14.0
2018,1393,33,20,13,0.6060606060606061,67.54545454545455,64.54545454545455,3.0,11.9696586113693,6.0,5.0,3.0,3.0,18.181818181818183,5.848484848484849,0.32166666666666666,16.181818181818183,21.848484848484848,0.7406380027739252,12.575757575757576,61.290240000000004,109.09817517900498,102.94910898931717,0.6529306371342346,-0.046870031073628526,X11b,6.0,1.0,9.0,4.0,15.0,45.0,39.0,-6.0,54.0,46.0,-8.0
2018,1394,26,8,18,0.3076923076923077,67.03846153846153,72.76923076923077,-5.730769230769231,12.513247418106362,4.0,6.0,2.0,4.0,15.307692307692308,5.269230769230769,0.3442211055276382,14.615384615384615,20.192307692307693,0.7238095238095238,16.23076923076923,66.27339487179486,99.77396511613537,109.1809366733596,0.24213837537191948,0.06555393232038823,None,0.0,0.0,1.0,17.0,1.0,326.0,320.0,-6.0,311.0,304.0,-7.0
2018,1395,32,21,11,0.65625,83.0,75.9375,7.0625,12.095808933262793,6.0,3.0,2.0,5.0,21.15625,8.46875,0.40029542097488924,14.53125,20.53125,0.7077625570776256,12.6875,66.84778666666666,122.50812585134851,111.46726413581817,0.7750441686966877,-0.11879416869668769,X06,6.0,2.0,10.0,1.0,16.0,26.0,24.0,-2.0,22.0,25.0,3.0
2018,1396,32,17,15,0.53125,70.34375,70.71875,-0.375,13.573296394023082,9.0,5.0,5.0,3.0,23.625,8.34375,0.3531746031746032,10.6875,15.46875,0.6909090909090909,10.8125,64.27046666666666,108.16651249157314,109.53377228521762,0.4815192343299328,0.04973076567006718,None,4.0,3.0,7.0,8.0,11.0,52.0,40.0,-12.0,86.0,83.0,-3.0
2018,1397,33,25,8,0.7575757575757576,74.21212121212122,66.39393939393939,7.818181818181818,13.534366012520925,12.0,2.0,4.0,1.0,20.454545454545453,7.848484848484849,0.3837037037037037,15.878787878787879,21.0,0.7561327561327561,12.212121212121213,63.87755959595961,115.23539908265228,103.41173107022377,0.8246948238338855,-0.06711906625812791,Y03,8.0,4.0,7.0,1.0,15.0,8.0,13.0,5.0,11.0,11.0,0.0
2018,1398,28,13,15,0.4642857142857143,65.64285714285714,68.0,-2.357142857142857,16.191298998700077,6.0,5.0,3.0,6.0,21.464285714285715,7.285714285714286,0.33943427620632277,14.571428571428571,19.607142857142858,0.7431693989071038,14.821428571428571,63.28373333333333,102.22356187857655,104.69232910357489,0.3797216906558219,0.0845640236298924,None,0.0,0.0,5.0,10.0,5.0,189.0,147.0,-42.0,198.0,177.0,-21.0
2018,1399,31,17,14,0.5483870967741935,71.38709677419355,73.6774193548387,-2.2903225806451615,13.88011701258453,8.0,3.0,5.0,1.0,20.741935483870968,7.161290322580645,0.3452566096423017,14.806451612903226,21.741935483870968,0.6810089020771514,14.225806451612904,67.95781505376344,104.189686603544,108.33060680483105,0.39191561864898894,0.15647147812520457,None,1.0,0.0,3.0,11.0,4.0,158.0,176.0,18.0,217.0,236.0,19.0
2018,1400,33,19,14,0.5757575757575758,71.72727272727273,68.21212121212122,3.515151515151515,14.041326908119457,6.0,4.0,5.0,6.0,22.484848484848484,7.090909090909091,0.31536388140161725,13.06060606060606,19.545454545454547,0.6682170542635658,11.848484848484848,63.777577373737365,108.4559961494877,103.90462234244549,0.6679572328181954,-0.09219965706061961,Y10,8.0,3.0,11.0,3.0,19.0,51.0,48.0,-3.0,39.0,44.0,5.0
2018,1401,32,20,12,0.625,75.0,69.8125,5.1875,14.744569975078962,7.0,3.0,4.0,4.0,20.125,6.59375,0.327639751552795,12.96875,19.4375,0.6672025723472669,13.5625,67.17179999999999,111.03290674655057,104.57058384484898,0.7304682869942756,-0.10546828699427557,Z07,7.0,2.0,9.0,3.0,16.0,29.0,17.0,-12.0,30.0,21.0,-9.0
2018,1402,31,13,18,0.41935483870967744,64.6774193548387,67.06451612903226,-2.3870967741935485,10.817182923940484,8.0,7.0,5.0,5.0,19.70967741935484,6.516129032258065,0.33060556464811786,13.0,19.225806451612904,0.6761744966442953,13.580645161290322,61.420524731182795,104.79522579410437,108.05732978583187,0.3765683867254645,0.042786451984212936,None,0.0,0.0,2.0,16.0,2.0,243.0,237.0,-6.0,228.0,202.0,-26.0
2018,1403,33,24,9,0.7272727272727273,75.24242424242425,64.6969696969697,10.545454545454545,15.257568234477999,7.0,1.0,3.0,3.0,19.21212121212121,7.03030303030303,0.3659305993690852,15.909090909090908,22.696969696969695,0.7009345794392523,12.545454545454545,64.92444444444445,115.55323660636246,98.80676043116505,0.8909441843614734,-0.1636714570887461,W03,10.0,4.0,6.0,3.0,16.0,23.0,12.0,-11.0,12.0,7.0,-5.0
2018,1404,29,8,21,0.27586206896551724,66.34482758620689,71.89655172413794,-5.551724137931035,10.367675917190898,5.0,9.0,3.0,7.0,20.448275862068964,6.586206896551724,0.3220910623946037,9.89655172413793,13.655172413793103,0.7247474747474747,14.689655172413794,63.99911724137931,102.00760803207183,111.42635664129942,0.24641171235504453,0.02945035661047271,None,1.0,0.0,3.0,18.0,4.0,306.0,294.0,-12.0,294.0,289.0,-5.0
